Name	ConceptType	#Genes	Coeff	OddsRatio	P-Value	FDR	Direction	SigGenes
positive regulation of biological process	GOBP	528	0.06521084821199714	1.4996921675339048	0.00825615012844672	0.17249456518361897	up	172410,  173484,  174223,  174224,  174242,  174319,  175237,  177292,  177788,  177956,  178205,  178265,  179100,  179893,  180357,  180919,  181182,  181251,  181337,  181370,  181432,  181503,  181545,  182758,  189903,  191746,  191753
transferase activity, transferring acyl groups other than amino-acyl groups	GOMF	95	0.12504646671650835	2.1751873194896705	0.008474736238557035	0.2949208211017848	up	172715,  174287,  174916,  180201,  181001,  181192,  183069,  185375
protein tyrosine/serine/threonine phosphatase activity	GOMF	10	-0.25583439379748624	0.20394386480103258	0.009493405700169598	0.29606932396002184	down	182228
muscle system process	GOBP	34	0.18539867539124694	3.1650856268373815	0.00984751597482919	0.1961356700533027	up	178679,  181052,  189903
muscle contraction	GOBP	34	0.18539867539124694	3.1650856268373815	0.00984751597482919	0.1961356700533027	up	178679,  181052,  189903
multicellular organismal development	GOBP	3071	0.035430208054532314	1.2463070990126743	0.009890602165081077	0.1961356700533027	up	13191153,  171593,  172197,  172261,  172340,  172410,  172471,  172715,  173293,  173484,  173569,  173599,  173891,  173896,  173983,  174107,  174177,  174223,  174242,  174287,  174319,  174397,  174583,  174612,  174680,  174731,  174802,  174892,  175123,  175192,  175202,  175237,  175564,  175582,  175696,  176076,  176416,  176429,  176430,  176450,  176473,  176528,  176939,  177187,  177292,  177401,  177559,  177788,  177956,  177992,  178031,  178120,  178205,  178238,  178245,  178265,  178381,  178385,  178414,  178447,  178494,  178495,  178564,  178768,  179100,  179273,  179351,  179559,  179603,  179619,  179693,  179821,  179893,  180073,  180074,  180357,  180422,  180573,  180628,  180727,  180756,  180821,  180919,  180928,  181174,  181182,  181251,  181295,  181329,  181337,  181370,  181432,  181439,  181503,  181529,  181545,  181573,  181648,  182758,  182978,  183789,  183905,  184451,  185022,  185179,  185416,  185812,  185853,  186056,  186083,  186300,  187266,  189237,  189332,  191688,  191712,  191746,  259653
transferase activity, transferring alkyl or aryl (other than methyl) groups	GOMF	21	-0.20401342701927902	0.28143226114020764	0.0102092870331042	0.29606932396002184	down	177389,  189017,  191563
cell migration	GOBP	230	0.08914027108588421	1.74015092955096	0.011048323985536037	0.21338931207816583	up	174680,  177292,  177956,  178205,  180727,  181251,  181432,  182758
response to ionizing radiation	GOBP	10	0.26837822896786406	5.300841148257919	0.011278220831227575	0.21338931207816583	up	180025
nitrogen compound transport	GOBP	80	0.1351080276449722	2.315541206600884	0.011307809699868616	0.21338931207816583	up	174242,  177388,  179559,  180729,  180919,  181648,  188421
cell motility	GOBP	232	0.08819641552164784	1.729973617083485	0.011695829858003893	0.21381438959163368	up	174680,  177292,  177956,  178205,  180727,  181251,  181432,  182758
localization of cell	GOBP	232	0.08819641552164784	1.729973617083485	0.011695829858003893	0.21381438959163368	up	174680,  177292,  177956,  178205,  180727,  181251,  181432,  182758
apoptotic process	GOBP	302	0.07849493507452082	1.6287539248725382	0.012267555417249498	0.22081599751049097	up	172715,  173293,  174177,  176288,  176316,  176430,  177956,  181174,  181432,  181545,  187826,  188003
glucuronosyltransferase activity	GOMF	15	0.22790365791292125	4.121972941868669	0.012845726686920939	0.3438702220806528	up	174507,  178940,  180404,  187570
catalytic activity	GOMF	2060	-0.03641173347880455	0.7974910605282175	0.014991748233544594	0.36474959730061535	down	171694,  172183,  172430,  172556,  172810,  173391,  173776,  174031,  174195,  174489,  175086,  175120,  175737,  176105,  176568,  177389,  177407,  177557,  177783,  178086,  178215,  178572,  178583,  178672,  178677,  178680,  178882,  178910,  179046,  179053,  179363,  179405,  179590,  179627,  179628,  179759,  179771,  180078,  180475,  180624,  180715,  180779,  180859,  180884,  181023,  181121,  181323,  181524,  181748,  182228,  182229,  182291,  182358,  183778,  183911,  185148,  185658,  185840,  185898,  186632,  187608,  187928,  187940,  188051,  188169,  188437,  188819,  189017,  190919,  191174,  191563,  3565504
lipid localization	GOBP	437	0.06524159527205974	1.4999787574857577	0.01509658908696006	0.2648559620839795	up	13179689,  172301,  172715,  173294,  173888,  174242,  174287,  174802,  174892,  175489,  175887,  177715,  178802,  179100,  180552,  180919,  181001,  181034,  181052,  181308,  181370,  181432,  181904,  182575,  185178,  187209,  191712
programmed cell death	GOBP	316	0.07484729338917492	1.5922475883354095	0.015166965350108226	0.2648559620839795	up	172715,  173293,  174177,  176288,  176316,  176430,  177956,  181174,  181432,  181545,  187826,  188003
serine-type endopeptidase inhibitor activity	GOMF	27	-0.18050873838839215	0.3256959285394702	0.01606905204708014	0.36474959730061535	down	178672,  180656,  183787
Circadian rhythm - mammal	KEGG	18	0.2411091386406915	4.474518756961043	0.016106917526116284	0.1259268097496364	up	178447,  178494,  178495
lipase activity	GOMF	30	-0.17359736344119817	0.33998982757845336	0.016770096427614498	0.36474959730061535	down	179046,  181323,  187940
cellular response to stimulus	GOBP	1157	-0.04292831811808689	0.7658394906520339	0.01711242025978184	0.2940803243817093	down	172497,  172981,  173776,  175086,  176832,  179046,  181524,  181748,  183763,  183869,  185764,  185980,  186230,  186632,  187065,  187635,  187662,  189824,  191158,  4926960
cell death	GOBP	350	0.0701641366416106	1.5465746956641537	0.017594549321982605	0.2940803243817093	up	172715,  173293,  174177,  176288,  176316,  176430,  177956,  178385,  180251,  181174,  181432,  181545,  187826,  188003
death	GOBP	350	0.0701641366416106	1.5465746956641537	0.017594549321982605	0.2940803243817093	up	172715,  173293,  174177,  176288,  176316,  176430,  177956,  178385,  180251,  181174,  181432,  181545,  187826,  188003
mTOR signaling pathway	KEGG	18	-0.21091189254373638	0.26962187744160476	0.018463213430207775	0.1323196962498224	down	180475,  181524
neuron migration	GOBP	22	0.20011058542626184	3.4681068363394774	0.01938607611953565	0.31946069098389734	up	177956,  178205,  182758
localization	GOBP	1898	0.03538002846802952	1.2459185031442448	0.019675048748125507	0.31971954215703946	up	13179689,  172301,  172715,  173294,  173599,  173888,  173896,  174242,  174287,  174680,  174802,  174821,  174892,  175489,  175887,  176370,  176416,  176429,  177292,  177388,  177648,  177649,  177715,  177956,  178028,  178205,  178745,  178802,  178918,  179100,  179559,  179888,  180085,  180086,  180202,  180552,  180727,  180729,  180744,  180919,  181001,  181034,  181052,  181251,  181276,  181308,  181370,  181432,  181443,  181648,  181904,  182575,  182758,  182767,  182971,  184466,  184559,  185178,  187209,  188421,  189054,  189903,  191712
transferase activity, transferring acyl groups	GOMF	122	0.10220730298964034	1.8873586895546741	0.01986409578410395	0.40662972546283377	up	172715,  174287,  174916,  178543,  180201,  181001,  181192,  183069,  185375
oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	GOMF	13	-0.22048022328828654	0.2540566053231374	0.021287062120383112	0.41154986766074014	down	178680,  3565504
regulation of growth	GOBP	297	0.07263290238623182	1.570485839469701	0.022328952157685992	0.35787498663688505	up	172197,  172410,  173484,  174107,  174223,  174224,  174242,  174319,  179100,  180357,  180919,  181182,  181337,  181370,  181432,  182758,  191746,  191753
Wnt signaling pathway	KEGG	51	0.16553797784257093	2.79757692249652	0.022578611117603023	0.14936619662414308	up	178447,  178494,  178495,  178768,  180673
